"Komin Jarosławskiego","Rejon Zamkowej","Knur",15,VI,pionowa,asekuracja własna
"Komin Kaskaderów","Dolina Brzoskwinki","Dzika Baszta",28,VI,pionowa,ubezpieczona
"Komin Kiełkowskiego","Dolina Brzoskwinki","Mysiura",14,VI+,pionowa,asekuracja własna
"Komin Knura","Rejon Zamkowej","Knur",16,V,połoga,asekuracja własna
"Komin Kowalskiego","Lotniki","Trzeci Filarek",14,III,połoga,asekuracja własna
"Komin Kruchej","Grupa Płetwy","Krucha Turnia",12,III,połoga,asekuracja własna
"Komin Kukuczki","Rejon Turni Kukuczki","Turnia Kukuczki",22,VI+/1,pionowa,asekuracja własna
"Komin kursantów","Góra Birów","Turnia Nad Obozem",24,IV,pionowa,asekuracja własna
"Komin Lechfora","Rejon Turni Lechfora","Wielka Baszta",22,VI,pionowa,ubezpieczona
"Komin Lechfora","Rejon Turni Lechfora","Turnia Lechfora",25,VI,pionowa,ubezpieczona
"Komin Majchrowicza","Rejon Leśnej","Leśna Turnia",20,IV+,pionowa,asekuracja własna
"Komin Malczyka","Żytnie Skały","Żytnie Skały",14,VI.2,pionowa,ubezpieczona
"Komin Matki Boskiej","Suchy Połeć","Suchy Połeć",20,V+,pionowa,asekuracja własna
"Komin Małżeński","Rejon Słonecznej","Turnia Nad Garażem, Kurduple",18,IV,pionowa,asekuracja własna
"Komin Melquiadesa","Dolina Brzoskwinki","Cygańska",35,VI,pionowa,ubezpieczona
"Komin na wzgórzu","Wzgórze 502","Duży Mur",14,IV+,pionowa,asekuracja własna
"Komin Nad Studnią","Skały Przy Zamku","Studnisko Przy Zamku",8,III,połoga,asekuracja własna
"Komin nad Suchą","Rejon Skały z Grotą","Szara Płyta",20,IV+,mieszana,ubezpieczona
"Komin Nelsona Mandeli","Łyse Skały","Łysa",20,VI+,pionowa,asekuracja własna
"Komin Nikoli","Rejon Zamkowej","Knur",14,III,połoga,asekuracja własna
"Komin Ogrodzieńca","Słoneczne Skały","Ogrodzieniec",20,III+,połoga,asekuracja własna
"Komin Opozdy","Dolina Brzoskwinki","Obchodnia",14,V+,pionowa,asekuracja własna
"Komin Opozdy","Dolina Brzoskwinki","Położna",16,IV+,pionowa,ubezpieczona
"Komin Ostatniej","Słoneczne Skały","Ostatnia",12,VI,pionowa,asekuracja własna
"Komin Packa-Wachowskiego","Dziurawiec","Dziurawiec",10,V+,pionowa,asekuracja własna
"Komin Paullego","Zamarła Turnia","Zamarła Turnia",20,V,pionowa,ubezpieczona
"Komin pogański","Łyse Skały","Łyse Plecy",16,III+,pionowa,asekuracja własna
"Komin Pokutników","Dolina Brzoskwinki","Dzika Baszta",25,IV,pionowa,ubezpieczona
"Komin Pokutników","Dupa Słonia","Pierwszy Filarek i Babka",15,IV,pionowa,asekuracja własna
"Komin Pokutników","Grupa nad Źródełkiem","Chorobliwa Grań",15,V-,pionowa,asekuracja własna
"Komin Pokutników","Grupa Obelisku","Podcięta Turnia",18,V-,pionowa,asekuracja własna
"Komin polny","Polnik","Polnik",20,VI-,pionowa,ubezpieczona
"Komin południowo-zachodni","Migdałkowa","Migdałkowa",16,IV+,pionowa,asekuracja własna
"Komin pradawny","Turnia Nad Szańcem i Reduta","Turnia nad Szańcem i Reduta",20,V,pionowa,ubezpieczona
"Komin Przedniej Wroniej","Wielka Wronia Baszta","Wielka Wronia Baszta",20,III,połoga,asekuracja własna
"Komin przy zachodniej baszcie","Skała Nad Wsią","Skała Nad Wsią",16,IV,połoga,asekuracja własna
"Komin Sasa","Grupa Zjazdowej Turni","Filar obok Garażu",16,VI-,pionowa,ubezpieczona
"Komin Sióstr","Rejon Trzech Sióstr","Trzy Siostry",11,II,połoga,asekuracja własna
"Komin Skrzypiec","Rejon Skały z Grotą","Skrzypce",14,V+,pionowa,asekuracja własna
"Komin Skwirczyńskiego (1. wyciąg)","Zimny Dół","Łysina",15,IV,pionowa,asekuracja własna
"Komin Skwirczyńskiego (2.wyciąg)","Zimny Dół","Łysina",25,V,pionowa,ubezpieczona
"Komin Soczewki","Góra Zamkowa","Soczewka, Demon i Wielbłąd",18,IV,pionowa,asekuracja własna
"Komin Sokołowych","Witkowe Skały","Wielka Witkowa",14,III,połoga,asekuracja własna
"Komin Solidarności","Rejon Ostatniej","Solidarność",15,V,pionowa,asekuracja własna
"Komin Starej Kobyły","Gzylowe Skały","Murek",10,II,połoga,asekuracja własna
"Komin Słabego Wielbłąda","Grupa Zaklętego Muru","Zaklęty Bastion",12,IV+,pionowa,asekuracja własna
"Komin Turka","Zamarła Turnia","Zamarła Turnia",20,V-,pionowa,asekuracja własna
"Komin w Łabajowej","Grupa Łabajowej","Łabajowa",18,V+,pionowa,asekuracja własna
"Komin wiewiórek","Czarcie Wrota","Hades",14,V-,pionowa,asekuracja własna
"Komin winnicy","Tyniec","Winnica",14,IV,pionowa,asekuracja własna
"Komin Wroniej","Wielka Wronia Baszta","Wielka Wronia Baszta",16,IV,pionowa,asekuracja własna
"Komin wschodni","Gołębnik","Gołębnik",22,IV,pionowa,asekuracja własna
"Komin z Bazin","Biśnik","Biśnik",15,?,pionowa,asekuracja własna
"Komin z blokami","Rogata Grań","Rogata Grań",15,III,połoga,asekuracja własna
"Komin z blokami","Skała Nad Źródłem","Skała Nad Źródłem",14,V+,pionowa,asekuracja własna
"Komin z blokami","Wzgórze 502","Mały Mur",10,III,połoga,asekuracja własna
"Komin z blokami","Łyse Skały","Łyse Plecy",16,III+,pionowa,asekuracja własna
"Komin z blokiem","Chochołowe Skały","Baraszki",12,III,połoga,asekuracja własna
"Komin z grotką","Lotniki","Pierwszy Filarek",14,III,połoga,asekuracja własna
"Komin z krokiem od północy","Grupa Zjazdowej Turni","Turnia z Krokiem",29,III,połoga,ubezpieczona
"Komin z krokiem od południa","Grupa Zjazdowej Turni","Turnia z Krokiem",20,IV,pionowa,mieszana
"Komin z palcem","Łyse Skały","Łyse Zęby",10,IV,pionowa,asekuracja własna
"Komin z wyciorem","Kula","Kula",25,IV+,pionowa,asekuracja własna
"Komin z XX wieku","Dolina Brzoskwinki","Cygańska",15,V+,pionowa,ubezpieczona
"Komin z XXI wieku","Dolina Brzoskwinki","Cygańska",15,V+,pionowa,ubezpieczona
"Komin Za Blokiem","Pazurek","Pazurek - Ściana Główna i Wielki Blok",10,IV,pionowa,ubezpieczona
"Komin za muchomorem","Wężowe Skały","Północne Wężowe",16,VI,pionowa,asekuracja własna
"Komin Zamkowej","Rejon Zamkowej","Zamkowa",18,IV,połoga,asekuracja własna
"Komin Zaroślaka","Poprzeczna Turnia i Zaroślak","Zaroślak",14,IV,pionowa,asekuracja własna
"Komin zejściowy","Słoneczne Skały","Ogrodzieniec",16,III,pionowa,asekuracja własna
"Komin Zyzaka","Rejon Leśnej","Leśna Turnia",14,VI,pionowa,asekuracja własna
"Komina Skwirczyńskiego (3. wyciąg)","Zimny Dół","Łysina",15,IV+,pionowa,ubezpieczona
"Kominek","Góry Towarne Duże","La Grotta",18,IV,pionowa,asekuracja własna
"Kominek","Zegarowe Skały","Siekierezada",10,IV,pionowa,asekuracja własna
"Kominek / Aven","Jaskinia Jasna w Strzegowej","Jaskinia Jasna w Strzegowej",12,VI+,pionowa,asekuracja własna
"Kominek Adeptów","Ostra Turniczka i Turnia Łazików","Turnia Łazików",16,IV,pionowa,ubezpieczona
"Kominek Bały","Grupa Zjazdowej Turni","Turnia Długosza",12,IV+,pionowa,asekuracja własna
"Kominek Cabana","Rejon Słonecznych","Słoneczne Dolne",15,IV+,pionowa,asekuracja własna
"Kominek Czarnej Ścianki","Grupa Bodzia","Czarna Ścianka",13,III,połoga,ubezpieczona
"Kominek Dobrowolskiego","Pieninki","Pieninki",12,IV-,pionowa,ubezpieczona
"Kominek Duce","Rejon Faszystowskiego ogródka","Faszystowski ogródek",12,V,pionowa,asekuracja własna
"Kominek Kakusia","Zegarowe Skały","Mała Zegarowa",28,V,pionowa,asekuracja własna
"Kominek kursowy","Góra Birów","Ściana Nad Wykopem Archeologicznym",14,IV+,pionowa,asekuracja własna
"Kominek lunatyków","Wąwóz Półrzeczki","Kanapa",12,IV+,pionowa,asekuracja własna
"Kominek na poty","Pochyła Grań","Pochyła Grań",12,V-,pionowa,ubezpieczona
"Kominek pod blokiem","Rejon Studniska","Mały Mur",12,V,pionowa,asekuracja własna
"Kominek Przeziorowy","Grupa Zaklętego Muru","Mur Skwirczyńskiego",15,IV+,pionowa,ubezpieczona
"Kominek śpiochów","Wąwóz Półrzeczki","Kanapa",12,III+,połoga,asekuracja własna
"Kominek Śpiochów","Wąwóz Pólrzeczki","Kanapa",11,III,pionowa,ubezpieczona
"Kominek sudecki","Rejon Faszystowskiego ogródka","Faszystowski ogródek",13,V,pionowa,asekuracja własna
"Kominek z blokiem","Apteka","Apteka - Połać Adeptów (ściana południowa)",12,III,pionowa,asekuracja własna
"Kominek z lustrem","Słoneczne Skały","Filarek Bularza",20,IV+,pionowa,asekuracja własna
"Kominek z rysą","Słoneczne Skały","Filarek Bularza",20,V+,pionowa,asekuracja własna
"Kominem","Żytnie Skały","Żytnie Skały",12,VI+,mieszana,asekuracja własna
"Kominem i zacięciem","Góra Zamkowa","Okiennik Podzamczański",18,IV,pionowa,asekuracja własna
"Kominkiem Po Wantach","Przy Zamku","Skrajny Filarek",10,III,połoga,asekuracja własna
"Komino-rysa","Wzgórze 502","Duży Mur",15,III,połoga,asekuracja własna
"Kominy Kursowe","Apteka","Apteka - ściana północno-wschodnia",29,IV,połoga,mieszana
"Kominy szczęścia nie dają","Migdałkowa","Migdałkowa",20,VI.2,pionowa,ubezpieczona
"Komisarz Gondor","Grupa Zaklętego Muru","Zaklęty Bastion",12,VI.2+,mieszana,ubezpieczona
"Komora gazowa","Biśnik","Biśnik",14,VI.1+,pionowa,ubezpieczona
"Kompleks kurdupla","Słoneczne Skały","Przełaz",14,VI.2/2+,pionowa,ubezpieczona
"Kompot z mózgu","Wąwóz Przecówki","Sarnia Skała i Ambona",10,VI+,pionowa,ubezpieczona
"Kompromis","Lotniki","Drugi Filarek",14,VI.2,pionowa,ubezpieczona
"Komtur","Nielepice","Skała z Krzyżem",8,VI,połoga,ubezpieczona
"Komu bije w dzwon","Słoneczne Skały","Przełaz",14,VI.1+,pionowa,ubezpieczona
"Koń","Przy Zamku","Cyrk - Pusta Turnia i Ganek Ewy",20,V,pionowa,asekuracja własna
"Koń z dobrego domu","Grupa Pytajników","Zapytajnik i Odpowiednik",7,IV,pionowa,ubezpieczona
"Konanie git funfla","Migdałkowa","Migdałkowa",18,VI.1+,pionowa,ubezpieczona
"Kończyna dolna","Dolina Brzoskwinki","Obchodnia",10,VI.3,pionowa,ubezpieczona
"Kondior Milllenium","Skała Biedruniowa","Skała Biedruniowa",11,V,połoga,ubezpieczona
"Kong","Sułoszowa","Skała nad Potokiem",20,VI+,pionowa,asekuracja własna
"Kongres futurologiczny","Wąwóz Ostryszni","Wielka Ostryszniańska",20,VI.1,pionowa,ubezpieczona
"Konie apokalipsy","Grupa Bodzia","Cycówka",14,VI.3+,mieszana,ubezpieczona
"Koniec Bzykania","Rejon Łysej","Łysa",16,VI.2,pionowa,ubezpieczona
"Koniec Cywilizacji","Rejon Ostatniej","Pęknięta Turnia",8,VI.1+,pionowa,ubezpieczona
"Koniec sezonu","Wzgórze 502","Rekin",12,V,pionowa,ubezpieczona
"Koniolub grubas","Słoneczne Skały","Ogrodzieniec",16,VI,pionowa,ubezpieczona
"Konkwistador","Góra Zamkowa","Adept",9,VI.1,mieszana,ubezpieczona
"Konopielka","Wąwóz Ostryszni","Kowadło i Fortepian",12,VI,pionowa,ubezpieczona
"Konsekwencja","Przy Zamku","Przekładaniec",10,VI.2+,pionowa,ubezpieczona
"Końska rysa","Chochołowe Skały","Graficzna Baszta",16,V,pionowa,asekuracja własna
"Konsorcjum Sztuki Niebanalnej","Nielepice","Plaskula",12,IV,mieszana,ubezpieczona
"Kontrabanda","Wielka Wronia Baszta","Wielka Wronia Baszta",30,VI.1,pionowa,ubezpieczona
"Kontrapunkt","Wąwóz Ostryszni","Organy",16,VI.1,pionowa,ubezpieczona
"Kontrbradstwo","Zegarowe Skały","Jaskinia Jasna",14,VI.3+,mieszana,ubezpieczona
"Kontrola fitosanitarna","Chochołowe Skały","Mur Ogrodników",12,VI.2+,pionowa,asekuracja własna
"Kontroler klimatów moralnych","Wąwóz Przecówki","Brandysowa",18,VI.2+,pionowa,ubezpieczona
"Konwaliowa Bombonierka","Skała Z Bluszczem","Skała z Bluszczem",12,VI.3,mieszana,ubezpieczona
"Kopalnia Pierdzi","Rejon Bońka","Północna Bońka",20,VI,pionowa,ubezpieczona
"Kopyto","Gzylowe Skały","Murek",10,VI.1,pionowa,ubezpieczona
"Korba","Słoneczne Skały","Dziewczynka",15,VI.1,mieszana,ubezpieczona
"Kordełka","Wąwóz Ostryszni","Nowy Dom Poziomek",7,III+,pionowa,ubezpieczona
"Korek","Kazalnica Suliszowicka","Kazalnica Suliszowicka",18,VI.1+,pionowa,ubezpieczona
"Korkociąg","Igły Olkuskie","Igły Olkuskie",20,VI.2,mieszana,asekuracja własna
"Korkodzioł Norek","Rejon Sokolej Baszty","Sokola Baszta",12,VI.3,pionowa,ubezpieczona
"Korona z głowy nie spadnie","Dolina Brzoskwinki","Głowa",10,VI.3,pionowa,ubezpieczona
"Korpulentna","Ostrężnik","Ostrężnik",20,VI.3+,pionowa,ubezpieczona
"Kości młodości","Góra Zborów","Kruk",15,VI.2,pionowa,ubezpieczona
"Kości Zostały Rzucone","Rejon Turni Kukuczki","Mniszek",12,V+,pionowa,ubezpieczona
"Kości zostały zrzucone","Północny Bastion","Glonewand",15,VI.2,mieszana,ubezpieczona
"Kościelski - Hoffman","Rejon Dziewicy","Dziewica",15,IV,pionowa,mieszana
"Kosiarka stokrotek","Kozłowe Skały","Kręta Baszta",10,VI.4,pionowa,ubezpieczona
"Kosmiczny harem","Zegarowe Skały","Zegarowa",14,VI.2,pionowa,ubezpieczona
"Kosmiczny kominek","Nielepice","Kubinka",12,VI+,mieszana,ubezpieczona
"Kosmita","Skała pod Prądem","ALF",13,VI+,pionowa,ubezpieczona
"Kosmodrom Bajkonur","Wąwóz Półrzeczki","Księżycowa Skała",14,VI.3+,mieszana,ubezpieczona
"Kosówki","Kazalnica Suliszowicka","Kazalnica Suliszowicka",18,VI.4,przewieszona,ubezpieczona
"Kostki dwie","Zastudnie","Ostatnie Skały",8,V,pionowa,asekuracja własna
"Kostucha","Diabelskie Mosty","Diabelskie Mosty",15,VI.1+,pionowa,ubezpieczona
"Kosy na Sztorc!","Dolina Racławki","Racuch",10,V+,pionowa,ubezpieczona
"Koszmarny Karolek","Jaskinia Jasna w Strzegowej","Jaskinia Jasna w Strzegowej",14,VI,pionowa,ubezpieczona
"Kot Leonardo","Gzylowe Skały","Gzylowa Baszta",14,V+,pionowa,mieszana
"Kot w pustym mieszkaniu","Grupa Obelisku","Cyrk",10,VI.2+,pionowa,ubezpieczona
"Kotki dwa","Dolina Brzoskwinki","Kazalnica",13,VI,pionowa,ubezpieczona
"Kotlet z lisa","Park Jurajski","Salceson",11,VI+,pionowa,ubezpieczona
"Kotletos pazuros","Rusocice","Mlecz",15,VI.2,mieszana,ubezpieczona
"Kotów Kat Ma Oczy Zielone","Witkowe Skały","Sokolik",12,VI.1+,pionowa,ubezpieczona
"Kozak","Luneta i Barykada","Barykada",8,V,mieszana,ubezpieczona
"Kozicki-Maik","Rogata Turniczka","Rogata Turniczka",15,IV,pionowa,asekuracja własna
"Koziołek","Łyse Skały","Łysa",20,VI.1+,pionowa,ubezpieczona
"Kołek","Kazalnica Suliszowicka","Kazalnica Suliszowicka",8,VI.2,przewieszona,ubezpieczona
"Kołkowa rysa","Okręt i Żabka","Okręt",16,VI-,pionowa,ubezpieczona
"Koło Fortuny","Rejon Białego Psa","Czarny Kot",12,V,pionowa,asekuracja własna
"KołySanka","Wąwóz Półrzeczki","Kanapa",12,VI+,pionowa,ubezpieczona
"Kradzione nie tuczy","Lotniki","Brzuchata Turniczka",10,VI.3,mieszana,ubezpieczona
"Kraina Baśni","Rejon Białego Psa","Proxima Okiennik",10,VI,pionowa,ubezpieczona
"Kraina Chichów","Góra Birów","Turnia Nad Obozem",16,VI.2+,pionowa,ubezpieczona
"Kraina Wytrwałych","Rejon Trzech Sióstr","Trzy Siostry",15,VI.2+,mieszana,ubezpieczona
"Krakanie","Wielka Wronia Baszta","Wielka Wronia Baszta",12,VI.1+/2,pionowa,mieszana
"Krakoff","Goncerzyca","Offy",20,VI.2,pionowa,asekuracja własna
"Krakowska Dźwignia","Grupa nad Źródełkiem","Szeroki Mur",10,VI.4,pionowa,ubezpieczona
"Krakowska Ruletka Wprost","Dzikie Turnie","Dzika (Dzikie Turnie)",15,VI.3,mieszana,ubezpieczona
"Krakowski Filarek","Grochowiec Wielki","Słoń",15,V,pionowa,ubezpieczona
"Krakowski spleen","Góra Zamkowa","Mała Cima",20,VI.4,mieszana,ubezpieczona
"Krakowski Syfon","Rejon Słonecznej","Flaszka",20,VI.3,mieszana,ubezpieczona
"Krakowskie derby","Góra Zamkowa","Mała Cima",15,VI.3+,mieszana,asekuracja własna
"Krakowskie kobiety","Grupa Łabajowej","Łabajowa",25,VI.1,pionowa,ubezpieczona
"Krakowskie pieczywo wprost","Góra Kołoczek","Trzecia Córka",12,VI.3,pionowa,ubezpieczona
"Kraniec Świata","Jaskółcza Skała","Jaskółcza Skała",14,VI.4,pionowa,ubezpieczona
"Krążownik Szos","Rejon Bońka","Taksówka",7,VI.3,mieszana,asekuracja własna
"Krecia robota","Pochylec","Pochylec",18,VI.1+,pionowa,ubezpieczona
"Krecik","Rejon Turni Simonda","Turnie Simonda",12,VI.1+,pionowa,ubezpieczona
"Kredka","Grupa Mamutowej Skały","Mamutowa Skała",14,V+,mieszana,ubezpieczona
"Kręgosłup Diabła","Przy Zamku","Cyrk - Pusta Turnia i Ganek Ewy",15,VI.2,pionowa,ubezpieczona
"Krety na Krecie","Kleszczów","Łysa Kleszczowska",18,VI.1,pionowa,ubezpieczona
"Krew Behemota","Dolina Wrzosy","PIS",22,VI.1+,pionowa,ubezpieczona
"Krew i honor","Góra Zamkowa","Zakonnik",14,VI.5,mieszana,ubezpieczona
"Krew prezesa","Futerko i Lajkonik","Futerko i Lajkonik",10,VI,pionowa,ubezpieczona
"Krew, pot i brezent","Grupa Mamutowej Skały","Mamutowa Skała",15,VI.4,przewieszona,ubezpieczona
"Krnąbrny Dromaderek","Grupa Wielkiej Turni","Wielka Turnia",25,VI.2,pionowa,ubezpieczona
"Kroczek do Zguby","Witkowe Skały","Sokolik",12,V+,połoga,ubezpieczona
"Kroczki","Gips","Gips II",14,III,połoga,asekuracja własna
"Krok","Góra Zamkowa","Mała Cima",22,IV,pionowa,asekuracja własna
"Krok Przestępny","Słoneczne Skały","Płytka Benduskiego",10,IV,połoga,ubezpieczona
"Krok w bok","Gips","Gips II",12,VI.2+,pionowa,ubezpieczona
"Król dama walet","Rybna Skała","Rybna Skała",8,VI.2+,pionowa,ubezpieczona
"Król Maciuś Pierwszy","Grupa Mamutowej Skały","Jaskinia Mamutowa",12,V+,pionowa,ubezpieczona
"Król niedoczasu","Kleszczów","Łysa Kleszczowska",18,VI.1+,pionowa,ubezpieczona
"Król Salomon","Góra Biakło","Biakło",12,V,pionowa,mieszana
"Król strzelców","Witkowe Skały","Sokolik",16,VI.3,pionowa,ubezpieczona
"Król Strzelców","Witkowe Skały","Ptasia Turnia",16,VI.3,pionowa,ubezpieczona
"Królestwo 2","Gęsiarnia","Gęsiarnia",18,VI,pionowa,asekuracja własna
"Królestwo Niebieskie","Nielepice","Skała z Krzyżem",12,VI.2+,mieszana,ubezpieczona
"Królewna Ścieżka","Słoneczne Skały","Ostatnia",12,IV,połoga,ubezpieczona
"Króliczek","Góra Zborów","Młynarz",12,VI+,pionowa,ubezpieczona
"Królik Strzelców","Witkowe Skały","Ptasia Turnia",16,VI.1+,pionowa,ubezpieczona
"Królów Król","Rejon Słonecznej","Okiennik",16,VI.4+,mieszana,ubezpieczona
"Kromlech","Dolina Brzoskwinki","Menhir",12,V+,pionowa,ubezpieczona
"Kronika","Grupa Zjazdowej Turni","Turnia Długosza",12,IV,pionowa,ubezpieczona
"Kropka nad ypsilonem","Grupa Zjazdowej Turni","Turnia Marcinkiewicza",10,VI.2+,pionowa,ubezpieczona
"Krótka Forma","Dolina Brzoskwinki","Skała Artystów",10,VI.4+,pionowa,ubezpieczona
"Krótka Piłka","Rejon Czwartej Grzędy","Biwakowa",8,V+,pionowa,asekuracja własna
"Krótka rysa","Rejon Turni Simonda","Turnie Simonda",8,IV,połoga,asekuracja własna
"Krótka ryska","Zegarowe Skały","Mała Zegarowa",12,VI+,pionowa,asekuracja własna
"Krótki Filarek","Grochowiec Wielki","Słoń",10,III,pionowa,ubezpieczona
"Krótki film o zapinaniu","Zimny Dół","Wacman",18,VI.6,mieszana,ubezpieczona
"Krótki impuls siły","Suchy Połeć","Suchy Połeć",9,VI.2+,pionowa,ubezpieczona
"Krótki szpic","Dolina Racławki","Szpic",9,VI-,pionowa,ubezpieczona
"Krótkie napięcie","Skała pod Prądem","Skała pod Prądem",10,V+,pionowa,ubezpieczona
"Krótkie Nogi Yakuzy","Góra Biakło","Sfinks",18,VI.4+,pionowa,asekuracja własna
"Krótkie spięcie","Grupa Mamutowej Skały","Czarna Skałka",15,VI.3+,pionowa,ubezpieczona
"Krótkie wspięcie","Chochołowe Skały","Fujarki",12,VI.1,pionowa,ubezpieczona
"Krótszy komin","Słoneczne Skały","Wschodni Mur",12,III,połoga,asekuracja własna
"Krowoderskie Zuchy","Goncerzyca","Fugu",20,VI.2+,pionowa,ubezpieczona
"Krucha czwórka","Wężowe Skały","Wężowe ponad Przełazem",12,IV,pionowa,asekuracja własna
"Krucha jak cholera","Grupa Bramy Będkowskiej","Narożniak i Skała LXX",15,VI,pionowa,asekuracja własna
"Krucha Litość","Grupa Płetwy","Krucha Turnia",9,VI.2,mieszana,ubezpieczona
"Krucha mamba","Dolina Garliczki","Patrol Garliczka",12,VI.1,pionowa,ubezpieczona
"Krucha rysa","Pochyła Grań","Pochyła Grań",14,V,pionowa,ubezpieczona
"Krucha ryska","Rabsztyn","Przedmurze",15,VI,pionowa,mieszana
"Kruche Francuskie","Apteka","Apteka - Połać Adeptów (ściana południowa)",16,VI.1+,pionowa,ubezpieczona
"Kruche Szczęście","Grochowiec Wielki","Nosorożec",14,VI.2+,pionowa,ubezpieczona
"Kruchość Serc","Skały Kadry","Kadra 3",12,VI.2,pionowa,ubezpieczona
"Kruchy Filar","Sroga Skała","Sroga Skała",15,VI.1,pionowa,asekuracja własna
"Kruchy kominek","Rabsztyn","Przedmurze",15,V,pionowa,asekuracja własna
"Kruchy kominek","Pochyła Grań","Pochyła Grań",14,IV,pionowa,asekuracja własna
"Kruchy kominek","Grupa Zjazdowej Turni","Turnia z Krokiem",18,III,pionowa,asekuracja własna
"Krucjata trzeźwości","Góra Zamkowa","Wielka Cima",25,VI.6,mieszana,ubezpieczona
"Krv for Me","Dolina Wrzosy","Wolfgang",15,VI.1,pionowa,ubezpieczona
"Krwawa pięść","Filar Abazego","Filar Abazego",20,V,pionowa,asekuracja własna
"Krwawa rysa","Góra Zamkowa","Zakonnik",12,VI.2,pionowa,ubezpieczona
"Krwawy filar","Wąwóz Ostryszni","Murek z Wampirami",15,V-,pionowa,ubezpieczona
"Krwawy palec","Rejon Faszystowskiego ogródka","Faszystowski ogródek",14,VI,pionowa,ubezpieczona
"Krwiożercze owieczki","Wąwóz Półrzeczki","Kanapa",14,VI.2,mieszana,ubezpieczona
"Krycha To Szprycha","Rejon Studniska","Studnisko",17,VI.2+,mieszana,ubezpieczona
"Krycha, Ty Stary Rowerze","Rejon Studniska","Studnisko",17,VI.2+,mieszana,ubezpieczona
"Krycie Knura","Rejon Skały z Grotą","Skrzypce",14,VI+,pionowa,ubezpieczona
"Kryjówka","Siedlec","Panda",12,VI,pionowa,ubezpieczona
"Kryska","Goncerzyca","Fugu",25,V,pionowa,asekuracja własna
"Kryształowa Rysa","Gips","Gips II",12,V,pionowa,ubezpieczona
"Kryterium asów","Zimny Dół","Sępia Czułowska",14,VI.4+,mieszana,ubezpieczona
"Krytyka czystego rozumu","Okiennik Wielki","Śląski filar",25,VI.5,mieszana,ubezpieczona
"Kryzys","Kuropatwa","Kuropatwa",10,VI.3,mieszana,ubezpieczona
"Kryzys wiecznej średniości","Dolina Racławki","Skotnicowa Skała",12,VI.4+,pionowa,ubezpieczona
"Krzaczek Dziwaczki","Skała Zachwytu","Skała Zachwytu",9,IV+,połoga,ubezpieczona
"Krzyk murzyna","Grupa Zjazdowej Turni","Turnia z Krokiem",16,VI.5,pionowa,ubezpieczona
"Krzywy Ryj","Rejon Zamkowej","Knur",18,VI.1+,pionowa,ubezpieczona
"Krzyżowiec","Rejon Bońka","Kaskady",18,V+,połoga,mieszana
"Krzyżowy ogień","Dolina Wedonki","Wielka Skała",14,VI.2,pionowa,ubezpieczona
"Ksantypa","Turnia Nad Szańcem i Reduta","Turnia nad Szańcem i Reduta",18,VI.4/4+,pionowa,ubezpieczona
"Książę Podwiertków","Strażnica Przewodziszowicka","Strażnica Przewodziszowicka",15,VI.4/4+,mieszana,ubezpieczona
